,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Top Type,Belt,Hem Shaped,Placket,Care Instructions,Arabian Clothing,Doorzichtig,Kleur,Lengte,Materiaal,Mouw lengte,Neklijn,Patroon type,Seizoen,Stijl,Stof,Type fit,Type mouwen
1165,swtee07201015455,,7730,21,5,37,11,112,31,210,70,7349,2776,7,Elegant,Mustard Yellow,Plain,Regular,,Keyhole Neckline,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Lettuce Trim, Rib-Knit",Spring/Fall,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Cutout Detail Rib-knit Form Fitted Tee,5.99,,,,,,,,,,,,,,,,,,
1166,swtee07200921725,,10000,0,0,0,0,504,170,762,233,8734,2398,6,Casual,White,Plain,Regular,,Funnel Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"6% Spandex, 94% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Funnel Neck Rib-knit Tee,4.99,,,,,,,,,,,,,,,,,,
1167,swtee07200725638,,10000,0,0,0,0,504,170,762,233,8734,2398,6,Basics,Beige,Plain,Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"6% Spandex, 94% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ribbed Turtleneck Form-Fitting Top,4.99,,,,,,,,,,,,,,,,,,
1168,swtee07200925475,,10000,0,0,0,0,504,170,762,233,8734,2398,6,Elegant,Black,Plain,Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"6% Spandex, 94% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Funnel Neck Rib-knit Tee,4.99,,,,,,,,,,,,,,,,,,
1169,swtee07201021884,,10000,0,0,0,0,504,170,762,233,8734,2398,6,Elegant,Khaki,Plain,Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Funnel Neck Rib-knit Tee,4.99,,,,,,,,,,,,,,,,,,
1170,swtee07201021343,,10000,0,0,0,0,504,170,762,233,8734,2398,6,Elegant,Dark Grey,Plain,Regular,,Funnel Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"6% Spandex, 94% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Funnel Neck Rib-knit Tee,4.99,,,,,,,,,,,,,,,,,,
1171,swblouse04200909549,,1673,4,1,9,2,24,8,77,18,1559,307,17,Preppy,Multicolor,Tartan,Regular,Shirt,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Pocket, Button Front",Spring/Fall,"50% Cotton, 50% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Tartan Print Blouse,14.0,,,,,,,,,,,,,,,,,,
1172,swblouse04200703370,,1673,4,1,9,2,24,8,77,18,1559,307,18,Preppy,Multicolor,Tartan,Regular,Shirt,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Button Front",Spring/Fall,"50% Cotton, 50% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Tartan Print Blouse,15.0,,,,,,,,,,,,,,,,,,
1173,swblouse04200909502,,1673,4,1,9,2,24,8,77,18,1559,307,17,Preppy,Maroon,Tartan,Regular,Shirt,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Button Front",Spring/Fall,"50% Cotton, 50% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Tartan Print Blouse,14.0,,,,,,,,,,,,,,,,,,
1174,swblouse04201107619,,1673,4,1,9,2,24,8,77,18,1559,307,9,Preppy,Multicolor,Tartan,Regular,Shirt,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Button Front",Spring/Fall,"50% Cotton, 50% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Tartan Blouse,8.0,,,,,,,,,,,,,,,,,,
1175,swblouse04201107257,,1673,4,1,9,2,24,8,77,18,1559,307,18,Preppy,Multicolor,Tartan,Regular,Shirt,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Button Front",Spring/Fall,"50% Cotton, 50% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Tartan Blouse,15.0,,,,,,,,,,,,,,,,,,
1176,swblouse04201107176,,1673,4,1,9,2,24,8,77,18,1559,307,17,Preppy,Multicolor,Tartan,Regular,Shirt,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Button Front",Spring/Fall,"50% Cotton, 50% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Tartan Blouse,14.0,,,,,,,,,,,,,,,,,,
1177,swsweater23200925238,,2929,11,1,19,4,53,13,151,44,2695,726,20,Casual,Khaki,Plain,Regular,Pullovers,Stand Collar,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,17.0,,,,,,,,,,,,,,,,,,
1178,swsweater23201027682,,2929,11,1,19,4,53,13,151,44,2695,726,20,Casual,Maroon,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,17.0,,,,,,,,,,,,,,,,,,
1179,swsweater23201027246,,2929,11,1,19,4,53,13,151,44,2695,726,20,Casual,Black,Plain,Regular,Pullovers,Stand Collar,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,17.0,,,,,,,,,,,,,,,,,,
1180,swsweater23201027734,,2929,11,1,19,4,53,13,151,44,2695,726,20,Casual,Dusty Blue,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,17.0,,,,,,,,,,,,,,,,,,
1181,swsweater23201027538,,2929,11,1,19,4,53,13,151,44,2695,726,23,Casual,Dusty Pink,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,19.0,,,,,,,,,,,,,,,,,,
1182,swsweater23201027823,,2949,11,1,19,4,53,13,151,44,20,746,20,Casual,Dark Green,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,17.0,,,,,,,,,,,,,,,,,,
1183,swtee07200828813,,4272,30,5,61,7,177,41,288,71,3718,904,6,Casual,White,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Knot, Lettuce Trim, Rib-Knit",Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Knot Front Rib-knit Tee,4.99,,,,,,,,,,,,,,,,,,
1184,swtee07200923897,,4272,30,5,61,7,177,41,288,71,3718,904,6,Casual,Burgundy,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Knot, Lettuce Trim, Rib-Knit",Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Knot Front Rib-knit Tee,4.99,,,,,,,,,,,,,,,,,,
1185,swtee07200923053,,4272,30,5,61,7,177,41,288,71,3718,904,6,Casual,Black,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Knot, Lettuce Trim, Rib-Knit",Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Knot Front Rib-knit Tee,4.99,,,,,,,,,,,,,,,,,,
1186,swtee07201016962,,4272,30,5,61,7,177,41,288,71,3718,904,6,Casual,Grey,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Knot, Lettuce Trim, Rib-Knit",Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Knot Front Rib-knit Tee,4.99,,,,,,,,,,,,,,,,,,
1187,swtee07201016027,,4272,30,5,61,7,177,41,288,71,3718,904,6,Casual,Khaki,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Knot, Lettuce Trim, Rib-Knit",Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Knot Front Rib-knit Tee,4.99,,,,,,,,,,,,,,,,,,
1188,swtee07200528084,,10000,0,0,0,0,0,0,0,0,9999,8027,4,Casual,Baby Blue,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Rib-Knit, Button Front",Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Button Up Rib-knit Crop Top,3.99,,,,,,,,,,,,,,,,,,
1189,swtee07200701903,,10000,0,0,0,0,0,0,0,0,9999,8027,4,Casual,White,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Rib-Knit, Button Front",Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Edge Button Front Rib-knit Top,3.99,,,,,,,,,,,,,,,,,,
1190,swtee07200701295,,10000,0,0,0,0,0,0,0,0,9999,8027,4,Casual,Black,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Rib-Knit, Button Front",Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Button Front Lettuce Trim Crop Top,3.99,,,,,,,,,,,,,,,,,,
1191,swtee07200728189,,10000,0,0,0,0,0,0,0,0,9999,8027,4,Casual,Coral Pink,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Rib-Knit, Button Front",Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Edge Button Front Rib-knit Top,3.99,,,,,,,,,,,,,,,,,,
1192,swtee07200728229,,10000,0,0,0,0,0,0,0,0,9999,8027,4,Casual,Lilac Purple,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Placket,"Rib-Knit, Button Front",Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Button Up Lettuce Edge Top,3.99,,,,,,,,,,,,,,,,,,
1193,swtee07200731114,,10000,0,0,0,0,0,0,0,0,9999,8027,4,Casual,Yellow,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Rib-Knit, Button Front",Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Buttoned Front Rib-knit Tee,3.99,,,,,,,,,,,,,,,,,,
1194,swsweatsh24201229528,,7,0,0,0,0,1,0,0,0,6,0,12,Casual,Baby Blue,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Drawstring Hoodie,9.99,,,,,,,,,,,,,,,,,,
1195,swsweatsh24201229838,,7,0,0,0,0,1,0,0,0,6,0,12,Casual,Grey,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Letter Graphic Thermal Lined Drawstring Hoodie,9.99,,,,,,,,,,,,,,,,,,
1196,swsweatsh24201229049,,7,0,0,0,0,1,0,0,0,6,0,12,Casual,Khaki,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Letter Graphic Thermal Lined Drawstring Hoodie,9.99,,,,,,,,,,,,,,,,,,
1197,swsweatsh24201229202,,7,0,0,0,0,1,0,0,0,6,0,12,Casual,Black,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Drawstring Hoodie,9.99,,,,,,,,,,,,,,,,,,
1198,swsweatsh24201229053,,7,0,0,0,0,1,0,0,0,6,0,12,Casual,Burgundy,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Drawstring Hoodie,9.99,,,,,,,,,,,,,,,,,,
1199,swsweatsh24201229744,,7,0,0,0,0,1,0,0,0,6,0,12,Casual,Dark Green,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Drawstring Hoodie,9.99,,,,,,,,,,,,,,,,,,
1200,swvest07200702337,,3488,3,1,9,0,41,9,119,47,3317,1111,4,Casual,White,Letter,Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Letter Print Rib-knit Crop Top,4.0,,,,,,,,,,,,,,,,,,
1201,swvest07200814744,,3488,3,1,9,0,41,9,119,47,3317,1111,4,Casual,Black,Letter,Crop,Tank,Scoop Neck,,,,,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Letter Graphic Crop Tank Top,4.0,,,,,,,,,,,,,,,,,,
1202,swvest07201217094,,3488,3,1,9,0,41,9,119,47,3317,1111,4,Casual,Lime Green,Letter,Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Letter Print Rib-knit Crop Top,4.0,,,,,,,,,,,,,,,,,,
1203,swvest07201217505,,3488,3,1,9,0,41,9,119,47,3317,1111,4,Casual,White,Letter,Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Letter Print Rib-knit Crop Top,4.0,,,,,,,,,,,,,,,,,,
1204,swvest07200704161,,10000,0,0,0,0,0,0,0,0,9999,4905,4,Casual,Pink,Tie Dye,Crop,Tank,Square Neck,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Tie Dye Crop Tank Top,4.0,,,,,,,,,,,,,,,,,,
1205,swvest07200608082,,10000,0,0,0,0,0,0,0,0,9999,4905,4,Casual,Black and White,Tie Dye,Crop,Tank,Square Neck,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Tie Dye Crop Tank Top,4.0,,,,,,,,,,,,,,,,,,
1206,swvest07200704058,,10000,0,0,0,0,0,0,0,0,9999,4905,4,Casual,Blue and White,Tie Dye,Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Tie Dye Crop Tank Top,4.0,,,,,,,,,,,,,,,,,,
1207,swvest07200704290,,10000,0,0,0,0,0,0,0,0,9999,4905,4,Boho,Orange,Tie Dye,Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Tie Dye Crop Tank Top,4.0,,,,,,,,,,,,,,,,,,
1208,swtop02200908043,,545,1,0,0,0,5,0,21,5,518,84,18,Preppy,Multicolor,"Geometric, Striped",Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Striped And Argyle Pattern Sweater Vest,15.0,,,,,,,,,,,,,,,,,,
1209,swtop02201118027,,545,1,0,0,0,5,0,21,5,518,84,20,Preppy,Coffee Brown,"Geometric, Striped",Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Striped And Argyle Pattern Sweater Vest,17.0,,,,,,,,,,,,,,,,,,
1210,swtop02201118548,,545,1,0,0,0,5,0,21,5,518,84,20,Preppy,Multicolor,"Geometric, Striped",Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Striped And Argyle Pattern Sweater Vest,17.0,,,,,,,,,,,,,,,,,,
1211,swtop02201118521,,545,1,0,0,0,5,0,21,5,518,84,20,Preppy,Multicolor,"Geometric, Striped",Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Striped And Argyle Pattern Sweater Vest,17.0,,,,,,,,,,,,,,,,,,
1212,swouter04200710293,,3085,8,1,23,4,72,14,204,58,2781,739,24,Casual,Black,Plain,Crop,Coat,V neck,Long Sleeve,Regular Sleeve,,"Pearls, Button Front",Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,Pearl Button Up Fuzzy Cardigan,20.0,,,,,,,,,,,,,,,,,,
1213,swouter23200928968,,3085,8,1,23,4,72,14,204,58,2781,739,24,Casual,Teal Blue,Plain,Crop,Coat,V neck,Long Sleeve,Regular Sleeve,,Button Front,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Pearl Button Up Fuzzy Cardigan,20.0,,,,,,,,,,,,,,,,,,
1214,swouter23200928362,,3085,8,1,23,4,72,14,204,58,2781,739,24,Casual,White,Plain,Crop,Coat,V neck,Long Sleeve,Regular Sleeve,,Button Front,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Pearl Button Up Fuzzy Cardigan,20.0,,,,,,,,,,,,,,,,,,
1215,swouter23200928437,,3090,8,1,23,4,72,14,204,58,5,744,24,Casual,Olive Green,Plain,Crop,Coat,V neck,Long Sleeve,Regular Sleeve,,Button Front,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Pearl Button Up Fuzzy Cardigan,20.0,,,,,,,,,,,,,,,,,,
1216,swouter23201012538,,3085,8,1,23,4,72,14,204,58,2781,739,24,Casual,Grey,Plain,Crop,Coat,V neck,Long Sleeve,Regular Sleeve,,Button Front,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Button Front Fuzzy Knit Cardigan,20.0,,,,,,,,,,,,,,,,,,
1217,swouter23201012209,,3085,8,1,23,4,72,14,204,58,2781,739,23,Casual,Mauve Purple,Plain,Crop,Coat,V neck,Long Sleeve,Regular Sleeve,,Button Front,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Pearl Button Up Fuzzy Cardigan,19.0,,,,,,,,,,,,,,,,,,
1218,swtee07200822141,,10000,0,0,0,0,0,0,0,0,9999,3187,7,Casual,Grey,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Mock Neck Solid Crop Tee,5.99,,,,,,,,,,,,,,,,,,
1219,swtee07200824235,,10000,0,0,0,0,0,0,0,0,9999,3187,7,Casual,"Pastel, Dusty Pink",Plain,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Mock Neck Solid Crop Tee,5.99,,,,,,,,,,,,,,,,,,
1220,swtee07200824270,,10000,0,0,0,0,0,0,0,0,9999,3187,7,Casual,Black,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Mock Neck Solid Crop Tee,5.99,,,,,,,,,,,,,,,,,,
1221,swtee07200824448,,10000,0,0,0,0,0,0,0,0,9999,3187,7,Casual,"Pastel, Lilac Purple",Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Mock Neck Solid Crop Tee,5.99,,,,,,,,,,,,,,,,,,
1222,swtee07200824531,,10000,0,0,0,0,0,0,0,0,9999,3187,7,Casual,White,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Mock Neck Solid Crop Tee,5.99,,,,,,,,,,,,,,,,,,
1223,swtee07201016134,,10000,0,0,0,0,0,0,0,0,9999,3187,7,Casual,Dark Grey,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS Mock Neck Solid Crop Tee,5.99,,,,,,,,,,,,,,,,,,
1224,swtop07200602118,,10000,0,0,0,0,0,0,0,0,9999,6114,6,Casual,White,Plain,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Tie Front, Ruched Bust",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frilled Strap Tie Front Ruched Bust Crop Top,5.0,,,,,,,,,,,,,,,,,,
1225,swvest07200423656,,10000,0,0,0,0,0,0,0,0,9999,6114,6,Casual,"Purple, Pastel",Plain,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Knot, Ruched",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Non-Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,,,,,,,,,,,,,,,,,,
1226,swtop07200602832,,10000,0,0,0,0,0,0,0,0,9999,6114,6,Casual,Baby Blue,Plain,Crop,,Straps,,,Pullovers,"Frill, Knot, Ruched Bust",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,,,,,,,,,,,,,,,,,,
1227,swtop07200602438,,10000,0,0,0,0,0,0,0,0,9999,6114,6,Casual,Black,Plain,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Tie Front, Ruched Bust",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,,,,,,,,,,,,,,,,,,
1228,swtop07200602808,,10000,0,0,0,0,0,0,0,0,9999,6114,6,Casual,"Orange, Bright",Plain,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Knot, Ruched Bust",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Tie Front Ruched Bust Top,5.0,,,,,,,,,,,,,,,,,,
1229,swtop07200714317,,10000,0,0,0,0,0,0,0,0,9999,6114,6,Casual,Coral Pink,Plain,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Knot, Ruched Bust",Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Non-Stretch,No,Slim Fit,,,,,,,,SHEIN Frilled Strap Tie Front Ruched Bust Crop Top,5.0,,,,,,,,,,,,,,,,,,
1230,swskirt07200711556,,4935,7,1,37,10,106,38,265,93,4514,1728,4,Preppy,Lilac Purple,Plaid,Mini,Straight,,,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,SHEIN Split Hem Plaid Skirt,4.0,,,,,,,,,,,,,,,,,,
1231,swskirt07200602356,,4935,7,1,37,10,106,38,265,93,4514,1728,4,Preppy,Baby Blue,Plaid,Mini,Straight,,,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,Natural,,,,,,SHEIN Split Hem Plaid Skirt,4.0,,,,,,,,,,,,,,,,,,
1232,swskirt07201203430,,4935,7,1,37,10,106,38,265,93,4514,1728,4,Preppy,Black,Plaid,Mini,Straight,,,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,Natural,,,,,,SHEIN Split Hem Plaid Skirt,4.0,,,,,,,,,,,,,,,,,,
1233,swskirt07201204390,,4935,7,1,37,10,106,38,265,93,4514,1728,4,Preppy,Mint Green,Plaid,Mini,Straight,,,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,SHEIN Split Hem Plaid Skirt,4.0,,,,,,,,,,,,,,,,,,
1234,swskirt07201204017,,4935,7,1,37,10,106,38,265,93,4514,1728,3,Preppy,Yellow,Plaid,Mini,Straight,,,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,Natural,,,,,,SHEIN Split Hem Plaid Skirt,2.99,,,,,,,,,,,,,,,,,,
1235,swbodysui07200908353,,3050,18,1,21,5,101,20,164,47,2746,722,8,Elegant,White,Plain,,Tee,Round Neck,Long Sleeve,Regular Sleeve,,"Lettuce Trim, Rib-Knit",Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Skinny,,Natural,,,,,,SHEIN Solid Rib-knit Bodysuit,7.0,,,,,,,,,,,,,,,,,,
1236,swbodysui07201020281,,3050,18,1,21,5,101,20,164,47,2746,722,0,Elegant,Maroon,Plain,,Tee,Round Neck,Long Sleeve,Regular Sleeve,,"Lettuce Trim, Rib-Knit",Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Skinny,,Natural,,,,,,SHEIN Solid Rib-knit Bodysuit,3.49,,,,,,,,,,,,,,,,,,
1237,swbodysui07201020011,,3050,18,1,21,5,101,20,164,47,2746,722,7,Basics,Dark Grey,Plain,,Tee,Round Neck,Long Sleeve,Regular Sleeve,,"Lettuce Trim, Rib-Knit",Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Skinny,,Natural,,,,,,SHEIN Solid Rib-knit Bodysuit,5.99,,,,,,,,,,,,,,,,,,
